timestep,start_lane,end_lane
39:48:00,16,2
39:49:00,3,18
39:49:00,4,14
39:50:00,15,8
39:55:00,11,18
39:56:00,22,7
39:56:00,21,8
39:57:00,10,19
40:01:00,20,14
40:04:00,17,1
40:04:00,16,2
40:06:00,15,8
40:08:00,3,18
40:08:00,4,14
40:12:00,22,7
40:12:00,11,18
40:14:00,21,8
40:16:00,10,19
40:17:00,20,14
40:22:00,17,1
40:22:00,16,2
40:24:00,15,8
40:26:00,12,13
40:26:00,4,14
40:28:00,5,13
40:32:00,12,13
40:32:00,22,7
40:32:00,21,8
40:36:00,4,14
40:37:00,10,19
40:38:00,11,18
40:38:00,12,13
40:39:00,22,7
40:41:00,20,14
40:42:00,21,8
40:46:00,17,1
40:46:00,16,2
40:46:00,15,8
40:54:00,11,18
40:54:00,10,19
40:56:00,3,18
40:58:00,4,14
40:01:00,9,2
40:01:00,22,7
40:01:00,21,8
40:03:00,20,14
41:07:00,17,1
41:07:00,16,2
41:07:00,15,8
41:07:00,6,7
41:08:00,12,13
41:10:00,11,18
41:11:00,10,19
41:14:00,22,1
41:16:00,20,14
41:16:00,4,14
41:21:00,22,7
41:21:00,21,8
41:25:00,17,1
41:25:00,16,2
41:27:00,17,1
41:28:00,4,14
41:28:00,5,13
41:30:00,15,8
41:32:00,10,19
41:33:00,22,7
41:33:00,21,8
41:34:00,11,18
41:34:00,20,14
41:37:00,3,18
41:39:00,4,14
41:42:00,17,1
41:42:00,16,2
41:43:00,11,18
41:45:00,15,8
41:48:00,20,14
41:48:00,9,1
41:49:00,22,7
41:49:00,21,8
41:51:00,9,1
41:51:00,17,18
41:53:00,6,7
41:54:00,11,18
41:56:00,10,19
41:57:00,21,8
42:01:00,17,1
42:01:00,16,2
42:01:00,22,7
42:04:00,4,14
42:06:00,15,8
42:09:00,11,18
42:09:00,22,7
42:09:00,21,8
42:09:00,20,14
42:10:00,10,19
42:12:00,9,1
42:19:00,16,2
42:19:00,6,7
42:20:00,17,1
42:22:00,15,8
42:24:00,15,8
42:25:00,21,8
42:26:00,15,8
42:27:00,17,18
42:27:00,22,7
42:28:00,10,19
42:29:00,12,13
42:31:00,11,18
42:32:00,20,14
42:35:00,4,14
42:37:00,17,1
42:37:00,16,2
42:40:00,15,8
42:42:00,10,19
42:42:00,22,7
42:42:00,21,8
42:43:00,11,18
42:44:00,12,13
42:46:00,21,8
42:47:00,5,13
42:47:00,4,14
42:50:00,17,1
42:50:00,16,2
42:50:00,15,8
42:56:00,15,8
42:56:00,22,1
42:56:00,20,14
42:57:00,21,8
42:59:00,22,7
43:03:00,10,19
43:04:00,11,18
43:05:00,5,13
43:05:00,12,13
43:09:00,16,2
43:11:00,17,1
43:12:00,15,8
43:13:00,17,18
43:14:00,6,7
43:15:00,20,14
43:16:00,17,18
43:16:00,21,8
43:16:00,22,7
43:18:00,11,18
43:19:00,10,19
43:20:00,4,14
43:23:00,3,18
43:26:00,15,8
43:30:00,16,2
43:31:00,17,1
43:33:00,10,19
43:33:00,20,14
43:33:00,21,8
43:33:00,22,7
43:35:00,11,18
43:40:00,4,14
43:41:00,16,2
43:42:00,17,1
43:44:00,15,8
43:47:00,22,1
43:49:00,21,8
43:50:00,3,18
43:50:00,4,14
43:50:00,10,19
43:51:00,6,7
43:52:00,11,18
43:57:00,15,8
44:04:00,16,2
44:07:00,10,19
44:09:00,11,18
44:12:00,22,7
44:14:00,17,18
44:15:00,20,14
44:17:00,4,14
44:17:00,3,18
44:19:00,17,1
44:19:00,16,2
44:21:00,5,13
44:21:00,15,8
44:26:00,11,18
44:26:00,10,19
44:27:00,21,8
44:27:00,22,7
44:29:00,20,14
44:33:00,3,18
44:33:00,16,2
44:36:00,15,8
44:39:00,11,18
44:40:00,21,8
44:40:00,22,7
44:41:00,10,19
44:42:00,12,13
44:42:00,20,14
44:42:00,9,19
44:47:00,16,2
44:52:00,22,1
44:53:00,15,8
44:54:00,11,18
44:54:00,10,19
44:55:00,16,2
44:57:00,17,1
44:58:00,11,18
44:58:00,10,19
45:01:00,4,14
45:01:00,21,8
45:01:00,22,7
45:05:00,20,14
45:09:00,17,1
45:09:00,16,2
45:09:00,10,19
45:11:00,4,14
45:15:00,22,7
45:15:00,21,8
45:15:00,20,14
45:16:00,11,18
45:17:00,17,1
45:21:00,10,19
45:23:00,5,13
45:27:00,16,2
45:28:00,15,8
45:29:00,4,14
45:31:00,17,18
45:31:00,22,7
45:31:00,20,14
45:34:00,21,8
45:35:00,16,2
45:39:00,11,18
45:39:00,10,19
45:40:00,21,8
45:40:00,22,7
45:45:00,5,13
45:45:00,4,14
45:45:00,20,14
45:46:00,17,18
45:48:00,17,1
45:48:00,16,2
45:48:00,3,18
45:50:00,17,18
45:50:00,15,8
45:55:00,21,8
45:55:00,22,7
45:57:00,10,19
45:57:00,11,18
45:58:00,12,13
46:01:00,4,14
46:01:00,5,13
46:04:00,17,1
46:04:00,16,2
46:06:00,15,8
46:09:00,22,1
46:10:00,21,8
46:11:00,6,7
46:12:00,11,18
46:12:00,10,19
46:17:00,5,13
46:17:00,4,14
46:18:00,16,2
46:19:00,17,1
46:22:00,15,8
46:25:00,11,18
46:26:00,22,7
46:27:00,10,19
46:27:00,21,8
46:30:00,4,14
46:32:00,17,1
46:32:00,16,2
46:32:00,15,8
46:35:00,22,7
46:37:00,21,8
46:39:00,11,18
46:39:00,10,19
46:43:00,17,18
46:43:00,4,14
46:45:00,16,2
46:48:00,15,8
46:48:00,21,8
46:51:00,10,19
46:51:00,22,7
46:53:00,11,18
46:56:00,6,7
46:56:00,4,14
46:59:00,16,2
46:59:00,17,1
46:59:00,15,8
47:02:00,22,7
47:02:00,21,8
47:04:00,10,19
47:04:00,11,18
47:07:00,4,14
47:09:00,17,1
47:10:00,16,2
47:10:00,15,8
47:14:00,12,13
47:15:00,21,8
47:16:00,22,7
47:16:00,11,18
47:17:00,10,19
47:18:00,20,14
47:24:00,17,1
47:24:00,16,2
47:24:00,15,8
47:24:00,4,14
47:28:00,10,19
47:29:00,11,18
47:29:00,21,8
47:29:00,22,7
47:32:00,21,8
47:36:00,17,1
47:36:00,15,8
47:36:00,16,2
47:42:00,20,14
47:42:00,9,2
47:43:00,10,19
47:43:00,11,18
47:45:00,21,8
47:48:00,22,7
47:49:00,17,1
47:49:00,16,2
47:49:00,15,8
47:54:00,20,14
47:56:00,21,8
47:56:00,22,1
47:59:00,11,18
47:59:00,10,19
48:04:00,17,1
48:04:00,16,2
48:04:00,15,8
48:10:00,5,13
48:11:00,4,14
48:15:00,10,19
48:16:00,22,7
48:17:00,21,8
48:17:00,20,14
48:18:00,11,18
48:18:00,22,7
48:21:00,6,7
48:22:00,9,1
48:23:00,15,8
48:25:00,17,1
48:25:00,16,2
48:25:00,15,8
48:28:00,4,14
48:29:00,5,13
48:29:00,3,18
48:32:00,10,19
48:34:00,11,18
48:34:00,22,7
48:34:00,21,8
48:38:00,20,14
48:38:00,22,1
48:41:00,17,1
48:41:00,16,2
48:43:00,3,18
48:43:00,15,8
48:46:00,4,14
48:51:00,17,18
48:52:00,11,18
48:52:00,10,19
48:52:00,9,1
48:53:00,22,7
48:53:00,20,14
48:54:00,21,8
48:58:00,16,2
48:58:00,17,1
48:58:00,15,8
49:04:00,4,14
49:10:00,11,18
49:10:00,10,19
49:11:00,22,7
49:11:00,21,8
49:15:00,3,18
49:16:00,15,8
49:19:00,5,13
49:20:00,16,2
49:21:00,17,1
49:26:00,11,18
49:26:00,10,19
49:27:00,21,8
49:27:00,22,7
49:32:00,17,1
49:34:00,15,8
49:38:00,3,18
49:39:00,5,13
49:40:00,4,14
49:43:00,10,19
49:45:00,9,2
49:45:00,11,18
49:45:00,6,7
49:47:00,22,7
49:48:00,17,1
49:49:00,21,8
49:50:00,15,8
49:54:00,17,1
49:54:00,16,2
49:56:00,5,13
49:58:00,4,14
49:58:00,3,18
50:01:00,11,18
50:01:00,10,19
50:02:00,22,7
50:05:00,21,8
50:08:00,5,13
50:10:00,4,14
50:10:00,16,2
50:10:00,15,8
50:13:00,16,2
50:18:00,11,18
50:18:00,20,14
50:22:00,10,19
50:23:00,21,8
50:29:00,16,2
50:30:00,15,8
50:31:00,17,1
50:31:00,4,14
50:35:00,11,18
50:37:00,10,19
50:38:00,21,8
50:38:00,22,7
50:42:00,4,14
50:43:00,16,2
50:44:00,17,1
50:44:00,15,8
50:49:00,11,18
50:51:00,10,19
50:53:00,3,18
50:54:00,5,13
50:55:00,17,1
50:56:00,4,14
51:01:00,11,18
51:01:00,10,19
51:01:00,15,8
51:01:00,22,7
51:02:00,21,8
51:06:00,4,14
51:06:00,11,18
51:07:00,5,13
51:12:00,16,2
51:12:00,17,1
51:12:00,15,8
51:15:00,6,7
51:18:00,21,8
51:18:00,22,7
51:18:00,11,18
51:18:00,10,19
51:21:00,15,8
51:23:00,3,18
51:29:00,11,18
51:29:00,10,19
51:29:00,21,8
51:30:00,22,1
51:34:00,6,7
51:35:00,16,2
51:35:00,17,1
51:37:00,15,8
51:39:00,16,2
51:43:00,10,19
51:43:00,11,18
51:43:00,22,1
51:43:00,21,8
51:47:00,20,14
51:52:00,16,2
51:52:00,17,1
51:54:00,15,8
51:59:00,22,1
51:59:00,21,8
52:02:00,11,18
52:02:00,10,19
52:03:00,12,13
52:04:00,5,13
52:05:00,4,14
52:05:00,20,14
52:10:00,15,8
52:10:00,16,2
52:10:00,17,1
52:13:00,12,13
52:16:00,22,7
52:16:00,21,8
52:16:00,20,14
52:19:00,11,19
52:19:00,11,18
52:23:00,5,13
52:23:00,4,14
52:25:00,3,18
52:30:00,17,1
52:31:00,16,2
52:31:00,15,8
52:34:00,4,14
52:36:00,22,7
52:36:00,21,8
52:37:00,10,19
52:37:00,11,18
52:39:00,22,1
52:43:00,12,13
52:43:00,20,14
52:45:00,4,14
52:45:00,5,13
52:47:00,3,18
52:53:00,16,2
52:53:00,17,1
52:53:00,15,8
52:54:00,10,19
52:56:00,11,18
52:57:00,21,8
52:57:00,22,7
52:59:00,9,1
53:01:00,20,14
53:02:00,10,19
53:04:00,6,7
53:05:00,16,2
53:05:00,17,1
53:06:00,15,2
53:09:00,11,18
53:11:00,22,7
53:11:00,21,8
53:16:00,16,2
53:16:00,12,13
53:16:00,4,14
53:17:00,17,1
53:17:00,20,14
53:22:00,9,1
53:23:00,6,7
53:25:00,11,18
53:25:00,10,19
53:26:00,22,7
53:26:00,21,8
53:32:00,16,2
53:33:00,17,1
53:34:00,20,14
53:35:00,9,2
53:38:00,17,18
53:39:00,22,7
53:39:00,21,8
53:41:00,10,19
53:42:00,11,18
53:43:00,11,18
53:44:00,5,13
53:49:00,3,18
53:50:00,16,2
53:50:00,17,1
53:50:00,15,8
53:51:00,12,13
53:55:00,20,14
53:56:00,9,1
53:59:00,11,18
54:01:00,10,19
54:01:00,12,13
54:01:00,22,7
54:02:00,21,8
54:02:00,11,18
54:03:00,5,13
54:07:00,4,14
54:07:00,16,2
54:07:00,17,1
54:10:00,3,18
54:12:00,11,18
54:12:00,10,19
54:12:00,20,14
54:17:00,21,8
54:17:00,22,7
54:22:00,9,2
54:23:00,10,19
54:24:00,11,18
54:24:00,3,18
54:27:00,5,13
54:28:00,17,1
54:28:00,16,2
54:31:00,20,14
54:32:00,22,7
54:32:00,21,8
54:34:00,11,18
54:34:00,9,2
54:36:00,10,19
54:40:00,4,14
54:42:00,3,18
54:43:00,17,18
54:45:00,9,19
54:46:00,16,2
54:48:00,11,18
54:48:00,10,19
54:51:00,22,7
54:53:00,21,8
54:54:00,20,14
54:54:00,4,14
54:57:00,17,1
54:59:00,16,2
55:01:00,15,8
55:05:00,10,19
55:05:00,11,18
55:05:00,21,8
55:05:00,22,7
55:07:00,20,14
55:09:00,6,7
55:09:00,17,1
55:13:00,16,2
55:15:00,21,8
55:15:00,22,7
55:20:00,11,18
55:20:00,10,19
55:24:00,16,2
55:25:00,17,1
55:30:00,20,14
55:31:00,21,8
55:31:00,22,7
55:33:00,11,18
55:33:00,10,19
55:37:00,3,18
55:39:00,4,14
55:44:00,17,1
55:44:00,16,2
55:48:00,20,14
55:48:00,10,19
55:49:00,11,18
55:49:00,22,7
55:49:00,21,8
55:52:00,3,18
55:58:00,11,18
55:58:00,10,19
55:59:00,22,7
55:59:00,21,8
55:59:00,12,13
56:02:00,12,13
56:02:00,6,7
56:03:00,4,14
56:03:00,16,2
56:06:00,17,1
56:08:00,15,8
56:08:00,22,7
56:08:00,21,8
56:11:00,11,18
56:11:00,10,19
56:14:00,4,14
56:16:00,17,1
56:16:00,16,2
56:16:00,15,8
56:20:00,11,18
56:21:00,12,13
56:21:00,10,19
56:21:00,22,7
56:21:00,21,8
56:25:00,11,18
56:26:00,22,7
56:26:00,21,8
56:31:00,10,19
56:31:00,22,1
56:31:00,10,19
56:33:00,11,18
56:36:00,10,19
56:41:00,22,7
56:41:00,21,8
56:45:00,10,19
56:47:00,11,18
56:48:00,4,14
56:53:00,15,8
56:54:00,22,7
56:55:00,21,8
56:57:00,10,19
56:58:00,11,18
56:59:00,16,2
57:06:00,22,7
57:06:00,21,8
57:08:00,10,19
57:10:00,11,18
57:11:00,6,7
57:13:00,4,14
57:16:00,17,18
57:18:00,16,2
57:18:00,15,8
57:20:00,17,18
57:20:00,22,1
57:20:00,21,8
57:21:00,11,18
57:25:00,10,19
57:27:00,4,14
57:31:00,10,19
57:31:00,22,7
57:31:00,21,8
57:33:00,11,18
57:37:00,4,14
57:37:00,5,13
57:37:00,17,18
57:41:00,10,19
57:42:00,22,7
57:42:00,21,8
57:42:00,11,18
57:42:00,12,13
57:49:00,4,14
57:50:00,17,1
57:54:00,15,8
57:55:00,22,1
57:57:00,21,8
57:57:00,11,18
57:57:00,10,19
57:58:00,22,7
58:01:00,3,18
58:03:00,15,8
58:07:00,22,7
58:09:00,11,18
58:09:00,10,19
58:11:00,21,8
58:16:00,17,1
58:16:00,15,8
58:19:00,10,19
58:20:00,20,8
58:21:00,11,18
58:22:00,21,8
58:26:00,15,8
58:26:00,16,2
58:30:00,11,18
58:30:00,10,19
58:32:00,22,7
58:33:00,21,8
58:35:00,15,8
58:36:00,16,2
58:43:00,10,19
58:43:00,9,1
58:43:00,22,7
58:46:00,11,18
58:46:00,21,8
58:49:00,6,7
58:49:00,6,7
58:50:00,4,14
58:50:00,11,18
58:55:00,17,1
58:55:00,16,2
58:55:00,6,7
58:58:00,20,14
58:59:00,9,2
58:59:00,17,18
59:01:00,15,8
59:05:00,10,19
59:05:00,11,18
59:05:00,22,7
59:05:00,21,8
59:10:00,21,8
59:11:00,4,14
59:11:00,15,8
59:12:00,17,1
59:17:00,10,19
59:17:00,22,7
59:17:00,21,8
59:18:00,11,18
59:22:00,16,2
59:22:00,15,8
59:23:00,17,1
59:26:00,17,18
59:26:00,4,14
59:28:00,22,1
59:31:00,11,18
59:31:00,21,8
59:35:00,10,19
59:36:00,5,13
59:37:00,4,14
59:37:00,10,19
59:37:00,4,14
59:40:00,22,1
59:41:00,17,1
59:41:00,15,8
59:45:00,15,8
59:46:00,22,7
59:46:00,21,8
59:47:00,10,19
59:47:00,11,18
59:52:00,21,8
59:54:00,16,2
59:54:00,17,1
59:55:00,15,8
59:56:00,16,2
59:57:00,4,14
59:58:00,20,14
